Pyretic Prankster // Glistening Goremonger,mom,4/21/2023,,Creature,Devil,{1}{R},2,2,1,Common,0,0,0,1,0,156,https://scryfall.com/card/mom/157/pyretic-prankster-glistening-goremonger
Ral's Reinforcements,mom,4/21/2023,,Sorcery,,{1}{R},2,,,Common,0,0,0,1,0,157,https://scryfall.com/card/mom/158/rals-reinforcements
Ramosian Greatsword,mom,4/21/2023,,Artifact,Equipment,{4}{R},5,,,Uncommon,0,0,0,1,0,158,https://scryfall.com/card/mom/159/ramosian-greatsword
Rampaging Raptor,mom,4/21/2023,,Creature,Dinosaur,{2}{R}{R},4,4,4,Rare,0,0,0,1,0,159,https://scryfall.com/card/mom/160/rampaging-raptor
Redcap Heelslasher,mom,4/21/2023,,Creature,Goblin Rogue,{3}{R},4,2,3,Common,0,0,0,1,0,160,https://scryfall.com/card/mom/161/redcap-heelslasher
Scrappy Bruiser,mom,4/21/2023,,Creature,Raccoon Warrior,{3}{R},4,3,4,Uncommon,0,0,0,1,0,161,https://scryfall.com/card/mom/162/scrappy-bruiser
Searing Barb,mom,4/21/2023,,Sorcery,,{2}{R},3,,,Common,0,0,0,1,0,162,https://scryfall.com/card/mom/163/searing-barb
Shatter the Source,mom,4/21/2023,,Instant,,{5}{R},6,,,Common,0,0,0,1,0,163,https://scryfall.com/card/mom/164/shatter-the-source
Shivan Branch-Burner,mom,4/21/2023,,Creature,Dragon,{5}{R}{R},7,4,4,Uncommon,0,0,0,1,0,164,https://scryfall.com/card/mom/165/shivan-branch-burner
Stoke the Flames,mom,4/21/2023,,Instant,,{2}{R}{R},4,,,Uncommon,0,0,0,1,0,165,https://scryfall.com/card/mom/166/stoke-the-flames
Thrashing Frontliner,mom,4/21/2023,,Creature,Phyrexian Viashino,{1}{R},2,2,2,Common,0,0,0,1,0,166,https://scryfall.com/card/mom/167/thrashing-frontliner
Trailblazing Historian,mom,4/21/2023,,Creature,Human Shaman,{1}{R},2,1,3,Common,0,0,0,1,0,167,https://scryfall.com/card/mom/168/trailblazing-historian
Urabrask // The Great Work,mom,4/21/2023,Legendary ,Creature,Phyrexian Praetor,{2}{R}{R},4,4,4,Mythic Rare,0,0,0,1,0,168,https://scryfall.com/card/mom/169/urabrask-the-great-work
Volcanic Spite,mom,4/21/2023,,Instant,,{1}{R},2,,,Common,0,0,0,1,0,169,https://scryfall.com/card/mom/170/volcanic-spite
Voldaren Thrillseeker,mom,4/21/2023,,Creature,Vampire Warrior,{2}{R},3,1,1,Rare,0,0,0,1,0,170,https://scryfall.com/card/mom/171/voldaren-thrillseeker
War-Trained Slasher,mom,4/21/2023,,Creature,Wolverine Dinosaur,{3}{R},4,4,3,Common,0,0,0,1,0,171,https://scryfall.com/card/mom/172/war-trained-slasher
Wrenn's Resolve,mom,4/21/2023,,Sorcery,,{1}{R},2,,,Common,0,0,0,1,0,172,https://scryfall.com/card/mom/173/wrenns-resolve
Ancient Imperiosaur,mom,4/21/2023,,Creature,Dinosaur,{5}{G}{G},7,6,6,Rare,0,0,0,0,1,173,https://scryfall.com/card/mom/174/ancient-imperiosaur
Arachnoid Adaptation,mom,4/21/2023,,Instant,,{G},1,,,Common,0,0,0,0,1,174,https://scryfall.com/card/mom/175/arachnoid-adaptation
Atraxa's Fall,mom,4/21/2023,,Sorcery,,{1}{G},2,,,Common,0,0,0,0,1,175,https://scryfall.com/card/mom/176/atraxas-fall
Blighted Burgeoning,mom,4/21/2023,,Enchantment,Aura,{2}{G},3,,,Common,0,0,0,0,1,176,https://scryfall.com/card/mom/177/blighted-burgeoning
Bonded Herdbeast // Plated Kilnbeast,mom,4/21/2023,,Creature,Beast,{4}{G},5,4,5,Common,0,0,0,0,1,177,https://scryfall.com/card/mom/178/bonded-herdbeast-plated-kilnbeast
Chomping Kavu,mom,4/21/2023,,Creature,Kavu,{3}{G},4,3,3,Common,0,0,0,0,1,178,https://scryfall.com/card/mom/179/chomping-kavu
Converter Beast,mom,4/21/2023,,Creature,Phyrexian Beast,{3}{G},4,0,1,Common,0,0,0,0,1,179,https://scryfall.com/card/mom/180/converter-beast
Copper Host Crusher,mom,4/21/2023,,Creature,Phyrexian Bear Rhino,{6}{G}{G},8,8,8,Uncommon,0,0,0,0,1,180,https://scryfall.com/card/mom/181/copper-host-crusher
Cosmic Hunger,mom,4/21/2023,,Instant,,{1}{G},2,,,Common,0,0,0,0,1,181,https://scryfall.com/card/mom/182/cosmic-hunger
Crystal Carapace,mom,4/21/2023,,Enchantment,Aura,{3}{G},4,,,Common,0,0,0,0,1,182,https://scryfall.com/card/mom/183/crystal-carapace
Deeproot Wayfinder,mom,4/21/2023,,Creature,Merfolk Scout,{1}{G},2,2,3,Rare,0,0,0,0,1,183,https://scryfall.com/card/mom/184/deeproot-wayfinder
Doomskar Warrior,mom,4/21/2023,,Creature,Human Warrior,{2}{G}{G},4,4,3,Rare,0,0,0,0,1,184,https://scryfall.com/card/mom/185/doomskar-warrior
Fertilid's Favor,mom,4/21/2023,,Instant,,{3}{G},4,,,Common,0,0,0,0,1,185,https://scryfall.com/card/mom/186/fertilids-favor
Glistening Dawn,mom,4/21/2023,,Sorcery,,{2}{G}{G},4,,,Rare,0,0,0,0,1,186,https://scryfall.com/card/mom/187/glistening-dawn
Gnottvold Hermit // Chrome Host Hulk,mom,4/21/2023,,Creature,Troll,{3}{G},4,4,4,Uncommon,0,0,0,0,1,187,https://scryfall.com/card/mom/188/gnottvold-hermit-chrome-host-hulk
Herbology Instructor // Malady Invoker,mom,4/21/2023,,Creature,Treefolk Druid,{1}{G},2,1,3,Uncommon,0,0,0,0,1,188,https://scryfall.com/card/mom/189/herbology-instructor-malady-invoker
"Invasion of Ikoria // Zilortha, Apex of Ikoria",mom,4/21/2023,,Battle,Siege,{X}{G}{G},2,,6,Rare,0,0,0,0,1,189,https://scryfall.com/card/mom/190/invasion-of-ikoria-zilortha-apex-of-ikoria
Invasion of Ixalan // Belligerent Regisaur,mom,4/21/2023,,Battle,Siege,{1}{G},2,,4,Rare,0,0,0,0,1,190,https://scryfall.com/card/mom/191/invasion-of-ixalan-belligerent-regisaur
Invasion of Muraganda // Primordial Plasm,mom,4/21/2023,,Battle,Siege,{4}{G},5,,6,Uncommon,0,0,0,0,1,191,https://scryfall.com/card/mom/192/invasion-of-muraganda-primordial-plasm
Invasion of Shandalar // Leyline Surge,mom,4/21/2023,,Battle,Siege,{3}{G}{G},5,,4,Mythic Rare,0,0,0,0,1,192,https://scryfall.com/card/mom/193/invasion-of-shandalar-leyline-surge
Invasion of Zendikar // Awakened Skyclave,mom,4/21/2023,,Battle,Siege,{3}{G},4,,3,Uncommon,0,0,0,0,1,193,https://scryfall.com/card/mom/194/invasion-of-zendikar-awakened-skyclave
Iridescent Blademaster,mom,4/21/2023,,Creature,Elf Warrior,{1}{G},2,2,2,Common,0,0,0,0,1,194,https://scryfall.com/card/mom/195/iridescent-blademaster
Kami of Whispered Hopes,mom,4/21/2023,,Creature,Spirit,{2}{G},3,1,1,Uncommon,0,0,0,0,1,195,https://scryfall.com/card/mom/196/kami-of-whispered-hopes
Overgrown Pest,mom,4/21/2023,,Creature,Pest,{2}{G},3,2,2,Common,0,0,0,0,1,196,https://scryfall.com/card/mom/197/overgrown-pest
"Ozolith, the Shattered Spire",mom,4/21/2023,Legendary ,Artifact,,{1}{G},2,,,Rare,0,0,0,0,1,197,https://scryfall.com/card/mom/198/ozolith-the-shattered-spire
Placid Rottentail,mom,4/21/2023,,Creature,Fungus Rabbit,{G},1,1,1,Common,0,0,0,0,1,198,https://scryfall.com/card/mom/199/placid-rottentail
"Polukranos Reborn // Polukranos, Engine of Ruin",mom,4/21/2023,Legendary ,Creature,Hydra,{G}{G}{G},3,4,5,Rare,0,0,0,0,1,199,https://scryfall.com/card/mom/200/polukranos-reborn-polukranos-engine-of-ruin
Portent Tracker,mom,4/21/2023,,Creature,Satyr Scout,{1}{G},2,1,1,Common,0,0,0,0,1,200,https://scryfall.com/card/mom/201/portent-tracker
Ravenous Sailback,mom,4/21/2023,,Creature,Dinosaur,{4}{G},5,3,4,Uncommon,0,0,0,0,1,201,https://scryfall.com/card/mom/202/ravenous-sailback
Sandstalker Moloch,mom,4/21/2023,,Creature,Lizard,{1}{G}{G},3,4,2,Uncommon,0,0,0,0,1,202,https://scryfall.com/card/mom/203/sandstalker-moloch
Seed of Hope,mom,4/21/2023,,Instant,,{G},1,,,Common,0,0,0,0,1,203,https://scryfall.com/card/mom/204/seed-of-hope
Serpent-Blade Assailant,mom,4/21/2023,,Creature,Elf Warrior,{2}{G},3,2,1,Common,0,0,0,0,1,204,https://scryfall.com/card/mom/205/serpent-blade-assailant
Storm the Seedcore,mom,4/21/2023,,Sorcery,,{2}{G}{G},4,,,Uncommon,0,0,0,0,1,205,https://scryfall.com/card/mom/206/storm-the-seedcore
Streetwise Negotiator,mom,4/21/2023,,Creature,Cat Citizen,{1}{G},2,0,2,Uncommon,0,0,0,0,1,206,https://scryfall.com/card/mom/207/streetwise-negotiator
Tandem Takedown,mom,4/21/2023,,Instant,,{1}{G}{G},3,,,Uncommon,0,0,0,0,1,207,https://scryfall.com/card/mom/208/tandem-takedown
Tangled Skyline,mom,4/21/2023,,Enchantment,,{4}{G},5,,,Uncommon,0,0,0,0,1,208,https://scryfall.com/card/mom/209/tangled-skyline
Timberland Ancient,mom,4/21/2023,,Creature,Treefolk,{4}{G}{G},6,6,5,Common,0,0,0,0,1,209,https://scryfall.com/card/mom/210/timberland-ancient
Tribute to the World Tree,mom,4/21/2023,,Enchantment,,{G}{G}{G},3,,,Rare,0,0,0,0,1,210,https://scryfall.com/card/mom/211/tribute-to-the-world-tree
Vengeant Earth,mom,4/21/2023,,Instant,,{1}{G},2,,,Common,0,0,0,0,1,211,https://scryfall.com/card/mom/212/vengeant-earth
Vorinclex // The Grand Evolution,mom,4/21/2023,Legendary ,Creature,Phyrexian Praetor,{3}{G}{G},5,6,6,Mythic Rare,0,0,0,0,1,212,https://scryfall.com/card/mom/213/vorinclex-the-grand-evolution
War Historian,mom,4/21/2023,,Creature,Human Monk,{2}{G},3,3,3,Common,0,0,0,0,1,213,https://scryfall.com/card/mom/214/war-historian
Wary Thespian,mom,4/21/2023,,Creature,Cat Druid,{1}{G},2,3,1,Common,0,0,0,0,1,214,https://scryfall.com/card/mom/215/wary-thespian
Wildwood Escort,mom,4/21/2023,,Creature,Elf Warrior,{4}{G},5,3,3,Common,0,0,0,0,1,215,https://scryfall.com/card/mom/216/wildwood-escort
Wrenn and Realmbreaker,mom,4/21/2023,Legendary ,Planeswalker,Wrenn,{1}{G}{G},3,,4,Mythic Rare,0,0,0,0,1,216,https://scryfall.com/card/mom/217/wrenn-and-realmbreaker
Baral and Kari Zev,mom,4/21/2023,Legendary ,Creature,Human,{1}{U}{R},3,2,4,Rare,0,1,0,1,0,217,https://scryfall.com/card/mom/218/baral-and-kari-zev
Borborygmos and Fblthp,mom,4/21/2023,Legendary ,Creature,Cyclops Homunculus,{2}{G}{U}{R},5,6,5,Mythic Rare,0,1,0,1,1,218,https://scryfall.com/card/mom/219/borborygmos-and-fblthp
Botanical Brawler,mom,4/21/2023,,Creature,Elemental Warrior,{G}{W},2,0,0,Uncommon,1,0,0,0,1,219,https://scryfall.com/card/mom/220/botanical-brawler
Djeru and Hazoret,mom,4/21/2023,Legendary ,Creature,Human God,{2}{R}{R}{W},5,5,4,Rare,1,0,0,1,0,220,https://scryfall.com/card/mom/221/djeru-and-hazoret
Drana and Linvala,mom,4/21/2023,Legendary ,Creature,Vampire Angel,{1}{W}{W}{B},4,3,4,Rare,1,0,1,0,0,221,https://scryfall.com/card/mom/222/drana-and-linvala
Elvish Vatkeeper,mom,4/21/2023,,Creature,Phyrexian Elf,{1}{B}{G},3,3,3,Uncommon,0,0,1,0,1,222,https://scryfall.com/card/mom/223/elvish-vatkeeper
Errant and Giada,mom,4/21/2023,Legendary ,Creature,Human Angel,{1}{W}{U},3,2,3,Rare,1,1,0,0,0,223,https://scryfall.com/card/mom/224/errant-and-giada
Ghalta and Mavren,mom,4/21/2023,Legendary ,Creature,Dinosaur Vampire,{3}{G}{G}{W}{W},7,12,12,Rare,1,0,0,0,1,224,https://scryfall.com/card/mom/225/ghalta-and-mavren
"Glissa, Herald of Predation",mom,4/21/2023,Legendary ,Creature,Phyrexian Zombie Elf,{3}{B}{G},5,3,5,Rare,0,0,1,0,1,225,https://scryfall.com/card/mom/226/glissa-herald-of-predation
Halo Forager,mom,4/21/2023,,Creature,Faerie Rogue,{1}{U}{B},3,3,1,Uncommon,0,1,1,0,0,226,https://scryfall.com/card/mom/227/halo-forager
Hidetsugu and Kairi,mom,4/21/2023,Legendary ,Creature,Ogre Demon Dragon,{2}{U}{U}{B},5,5,4,Rare,0,1,1,0,0,227,https://scryfall.com/card/mom/228/hidetsugu-and-kairi
Inga and Esika,mom,4/21/2023,Legendary ,Creature,Human God,{2}{G}{U},4,4,4,Rare,0,1,0,0,1,228,https://scryfall.com/card/mom/229/inga-and-esika
Invasion of Alara // Awaken the Maelstrom,mom,4/21/2023,,Battle,Siege,{W}{U}{B}{R}{G},5,,7,Rare,1,1,1,1,1,229,https://scryfall.com/card/mom/230/invasion-of-alara-awaken-the-maelstrom
Invasion of Amonkhet // Lazotep Convert,mom,4/21/2023,,Battle,Siege,{1}{U}{B},3,,4,Uncommon,0,1,1,0,0,230,https://scryfall.com/card/mom/231/invasion-of-amonkhet-lazotep-convert
Invasion of Azgol // Ashen Reaper,mom,4/21/2023,,Battle,Siege,{B}{R},2,,4,Uncommon,0,0,1,1,0,231,https://scryfall.com/card/mom/232/invasion-of-azgol-ashen-reaper
Invasion of Ergamon // Truga Cliffcharger,mom,4/21/2023,,Battle,Siege,{R}{G},2,,5,Uncommon,0,0,0,1,1,232,https://scryfall.com/card/mom/233/invasion-of-ergamon-truga-cliffcharger
"Invasion of Kaladesh // Aetherwing, Golden-Scale Flagship",mom,4/21/2023,,Battle,Siege,{U}{R},2,,4,Uncommon,0,1,0,1,0,233,https://scryfall.com/card/mom/234/invasion-of-kaladesh-aetherwing-golden-scale-flagship
Invasion of Kylem // Valor's Reach Tag Team,mom,4/21/2023,,Battle,Siege,{2}{R}{W},4,,5,Uncommon,1,0,0,1,0,234,https://scryfall.com/card/mom/235/invasion-of-kylem-valors-reach-tag-team
Invasion of Lorwyn // Winnowing Forces,mom,4/21/2023,,Battle,Siege,{4}{B}{G},6,,5,Uncommon,0,0,1,0,1,235,https://scryfall.com/card/mom/236/invasion-of-lorwyn-winnowing-forces
Invasion of Moag // Bloomwielder Dryads,mom,4/21/2023,,Battle,Siege,{2}{G}{W},4,,5,Uncommon,1,0,0,0,1,236,https://scryfall.com/card/mom/237/invasion-of-moag-bloomwielder-dryads
Invasion of New Capenna // Holy Frazzle-Cannon,mom,4/21/2023,,Battle,Siege,{W}{B},2,,4,Uncommon,1,0,1,0,0,237,https://scryfall.com/card/mom/238/invasion-of-new-capenna-holy-frazzle-cannon
Invasion of New Phyrexia // Teferi Akosa of Zhalfir,mom,4/21/2023,,Battle,Siege,{X}{W}{U},2,,6,Mythic Rare,1,1,0,0,0,238,https://scryfall.com/card/mom/239/invasion-of-new-phyrexia-teferi-akosa-of-zhalfir
Invasion of Pyrulea // Gargantuan Slabhorn,mom,4/21/2023,,Battle,Siege,{G}{U},2,,4,Uncommon,0,1,0,0,1,239,https://scryfall.com/card/mom/240/invasion-of-pyrulea-gargantuan-slabhorn
Invasion of Tolvada // The Broken Sky,mom,4/21/2023,,Battle,Siege,{3}{W}{B},5,,5,Rare,1,0,1,0,0,240,https://scryfall.com/card/mom/241/invasion-of-tolvada-the-broken-sky
Invasion of Xerex // Vertex Paladin,mom,4/21/2023,,Battle,Siege,{2}{W}{U},4,,4,Uncommon,1,1,0,0,0,241,https://scryfall.com/card/mom/242/invasion-of-xerex-vertex-paladin
Joyful Stormsculptor,mom,4/21/2023,,Creature,Human Shaman,{3}{U}{R},5,2,3,Uncommon,0,1,0,1,0,242,https://scryfall.com/card/mom/243/joyful-stormsculptor
Kogla and Yidaro,mom,4/21/2023,Legendary ,Creature,Ape Dinosaur Turtle,{2}{R}{R}{G}{G},6,7,7,Rare,0,0,0,1,1,243,https://scryfall.com/card/mom/244/kogla-and-yidaro
Kroxa and Kunoros,mom,4/21/2023,Legendary ,Creature,Elder Giant Dog,{3}{R}{W}{B},6,6,6,Mythic Rare,1,0,1,1,0,244,https://scryfall.com/card/mom/245/kroxa-and-kunoros
Marshal of Zhalfir,mom,4/21/2023,,Creature,Human Knight,{W}{U},2,2,2,Uncommon,1,1,0,0,0,245,https://scryfall.com/card/mom/246/marshal-of-zhalfir
Mirror-Shield Hoplite,mom,4/21/2023,,Creature,Human Soldier,{R}{W},2,2,2,Uncommon,1,0,0,1,0,246,https://scryfall.com/card/mom/247/mirror-shield-hoplite
Mutagen Connoisseur,mom,4/21/2023,,Creature,Vedalken Mutant,{1}{G}{U},3,0,5,Uncommon,0,1,0,0,1,247,https://scryfall.com/card/mom/248/mutagen-connoisseur
"Omnath, Locus of All",mom,4/21/2023,Legendary ,Creature,Phyrexian Elemental,{W}{U}{B/P}{R}{G},5,4,4,Rare,1,1,1,1,1,248,https://scryfall.com/card/mom/249/omnath-locus-of-all
"Quintorius, Loremaster",mom,4/21/2023,Legendary ,Creature,Elephant Cleric,{3}{R}{W},5,3,5,Rare,1,0,0,1,0,249,https://scryfall.com/card/mom/250/quintorius-loremaster
Rampaging Geoderm,mom,4/21/2023,,Creature,Dinosaur Beast,{2}{R}{G},4,3,3,Uncommon,0,0,0,1,1,250,https://scryfall.com/card/mom/251/rampaging-geoderm
Rankle and Torbran,mom,4/21/2023,Legendary ,Creature,Faerie Dwarf,{1}{B}{B}{R}{R},5,3,4,Rare,0,0,1,1,0,251,https://scryfall.com/card/mom/252/rankle-and-torbran
Sculpted Perfection,mom,4/21/2023,,Enchantment,,{2}{W}{B},4,,,Uncommon,1,0,1,0,0,252,https://scryfall.com/card/mom/253/sculpted-perfection
Stormclaw Rager,mom,4/21/2023,,Creature,Ogre Warrior,{1}{B}{R},3,2,2,Uncommon,0,0,1,1,0,253,https://scryfall.com/card/mom/254/stormclaw-rager
Thalia and The Gitrog Monster,mom,4/21/2023,Legendary ,Creature,Human Frog Horror,{1}{W}{B}{G},4,4,4,Mythic Rare,1,0,1,0,1,254,https://scryfall.com/card/mom/255/thalia-and-the-gitrog-monster
Yargle and Multani,mom,4/21/2023,Legendary ,Creature,Frog Spirit Elemental,{3}{B}{B}{G},6,18,6,Rare,0,0,1,0,1,255,https://scryfall.com/card/mom/256/yargle-and-multani
Zimone and Dina,mom,4/21/2023,Legendary ,Creature,Human Dryad,{B}{G}{U},3,3,4,Mythic Rare,0,1,1,0,1,256,https://scryfall.com/card/mom/257/zimone-and-dina
Zurgo and Ojutai,mom,4/21/2023,Legendary ,Creature,Orc Dragon,{2}{U}{R}{W},5,4,4,Mythic Rare,1,1,0,1,0,257,https://scryfall.com/card/mom/258/zurgo-and-ojutai
Flywheel Racer,mom,4/21/2023,,Artifact,Vehicle,{2},2,3,2,Common,0,0,0,0,0,258,https://scryfall.com/card/mom/259/flywheel-racer
Halo Hopper,mom,4/21/2023,,Artifact Creature,Frog,{3},3,3,2,Common,0,0,0,0,0,259,https://scryfall.com/card/mom/260/halo-hopper
Kitesail,mom,4/21/2023,,Artifact,Equipment,{2},2,,,Common,0,0,0,0,0,260,https://scryfall.com/card/mom/261/kitesail
Phyrexian Archivist,mom,4/21/2023,,Artifact Creature,Phyrexian Construct,{6},6,4,5,Common,0,0,0,0,0,261,https://scryfall.com/card/mom/262/phyrexian-archivist
"Realmbreaker, the Invasion Tree",mom,4/21/2023,Legendary ,Artifact,,{3},3,,,Rare,0,0,0,0,0,262,https://scryfall.com/card/mom/263/realmbreaker-the-invasion-tree
Skittering Surveyor,mom,4/21/2023,,Artifact Creature,Construct,{3},3,1,2,Common,0,0,0,0,0,263,https://scryfall.com/card/mom/264/skittering-surveyor
Sword of Once and Future,mom,4/21/2023,,Artifact,Equipment,{3},3,,,Mythic Rare,0,0,0,0,0,264,https://scryfall.com/card/mom/265/sword-of-once-and-future
Urn of Godfire,mom,4/21/2023,,Artifact,,{1},1,,,Common,0,0,0,0,0,265,https://scryfall.com/card/mom/266/urn-of-godfire
Bloodfell Caves,mom,4/21/2023,,Land,,,1,,,Common,0,0,0,0,0,266,https://scryfall.com/card/mom/267/bloodfell-caves
Blossoming Sands,mom,4/21/2023,,Land,,,1,,,Common,0,0,0,0,0,267,https://scryfall.com/card/mom/268/blossoming-sands
Dismal Backwater,mom,4/21/2023,,Land,,,1,,,Common,0,0,0,0,0,268,https://scryfall.com/card/mom/269/dismal-backwater
Jungle Hollow,mom,4/21/2023,,Land,,,1,,,Common,0,0,0,0,0,269,https://scryfall.com/card/mom/270/jungle-hollow
Rugged Highlands,mom,4/21/2023,,Land,,,1,,,Common,0,0,0,0,0,270,https://scryfall.com/card/mom/271/rugged-highlands
Scoured Barrens,mom,4/21/2023,,Land,,,1,,,Common,0,0,0,0,0,271,https://scryfall.com/card/mom/272/scoured-barrens
Swiftwater Cliffs,mom,4/21/2023,,Land,,,1,,,Common,0,0,0,0,0,272,https://scryfall.com/card/mom/273/swiftwater-cliffs
Thornwood Falls,mom,4/21/2023,,Land,,,1,,,Common,0,0,0,0,0,273,https://scryfall.com/card/mom/274/thornwood-falls
Tranquil Cove,mom,4/21/2023,,Land,,,1,,,Common,0,0,0,0,0,274,https://scryfall.com/card/mom/275/tranquil-cove
Wind-Scarred Crag,mom,4/21/2023,,Land,,,1,,,Common,0,0,0,0,0,275,https://scryfall.com/card/mom/276/wind-scarred-crag
Plains,mom,4/21/2023,,Basic Land,Plains,,1,,,Common,0,0,0,0,0,276,https://scryfall.com/card/mom/277/plains
Island,mom,4/21/2023,,Basic Land,Island,,1,,,Common,0,0,0,0,0,277,https://scryfall.com/card/mom/278/island
Swamp,mom,4/21/2023,,Basic Land,Swamp,,1,,,Common,0,0,0,0,0,278,https://scryfall.com/card/mom/279/swamp
Mountain,mom,4/21/2023,,Basic Land,Mountain,,1,,,Common,0,0,0,0,0,279,https://scryfall.com/card/mom/280/mountain
Forest,mom,4/21/2023,,Basic Land,Forest,,1,,,Common,0,0,0,0,0,280,https://scryfall.com/card/mom/281/forest
Essence of Orthodoxy,mom,4/21/2023,,Creature,Phyrexian,{3}{W}{W},5,3,3,Rare,1,0,0,0,0,322,https://scryfall.com/card/mom/323/essence-of-orthodoxy
Phyrexian Pegasus,mom,4/21/2023,,Creature,Phyrexian Pegasus,{2}{W},3,2,2,Common,1,0,0,0,0,323,https://scryfall.com/card/mom/324/phyrexian-pegasus
Seedpod Caretaker,mom,4/21/2023,,Creature,Phyrexian Cleric,{2}{W},3,2,2,Uncommon,1,0,0,0,0,324,https://scryfall.com/card/mom/325/seedpod-caretaker
Interdisciplinary Mascot,mom,4/21/2023,,Creature,Elemental Fractal,{6}{U}{U},8,5,5,Rare,0,1,0,0,0,325,https://scryfall.com/card/mom/326/interdisciplinary-mascot
Referee Squad,mom,4/21/2023,,Creature,Homunculus,{2}{U},3,2,2,Uncommon,0,1,0,0,0,326,https://scryfall.com/card/mom/327/referee-squad
Zephyr Winder,mom,4/21/2023,,Creature,Elemental,{1}{U},2,2,1,Common,0,1,0,0,0,327,https://scryfall.com/card/mom/328/zephyr-winder
Injector Crocodile,mom,4/21/2023,,Creature,Phyrexian Crocodile,{4}{B}{B},6,5,5,Common,0,0,1,0,0,328,https://scryfall.com/card/mom/329/injector-crocodile
Seer of Stolen Sight,mom,4/21/2023,,Creature,Phyrexian Warlock,{2}{B},3,2,3,Uncommon,0,0,1,0,0,329,https://scryfall.com/card/mom/330/seer-of-stolen-sight
Terror of Towashi,mom,4/21/2023,,Creature,Phyrexian Ogre,{2}{B}{B},4,4,3,Rare,0,0,1,0,0,330,https://scryfall.com/card/mom/331/terror-of-towashi
Axgard Artisan,mom,4/21/2023,,Creature,Dwarf Artificer,{1}{R},2,2,1,Uncommon,0,0,0,1,0,331,https://scryfall.com/card/mom/332/axgard-artisan
Cragsmasher Yeti,mom,4/21/2023,,Creature,Yeti,{4}{R}{R},6,4,2,Common,0,0,0,1,0,332,https://scryfall.com/card/mom/333/cragsmasher-yeti
"Orthion, Hero of Lavabrink",mom,4/21/2023,Legendary ,Creature,Human Soldier,{3}{R},4,3,3,Rare,0,0,0,1,0,333,https://scryfall.com/card/mom/334/orthion-hero-of-lavabrink
Fairgrounds Trumpeter,mom,4/21/2023,,Creature,Elephant,{2}{G},3,2,2,Common,0,0,0,0,1,334,https://scryfall.com/card/mom/335/fairgrounds-trumpeter
Ruins Recluse,mom,4/21/2023,,Creature,Spider,{1}{G},2,1,1,Uncommon,0,0,0,0,1,335,https://scryfall.com/card/mom/336/ruins-recluse
Surrak and Goreclaw,mom,4/21/2023,Legendary ,Creature,Human Bear,{4}{G}{G},6,6,5,Rare,0,0,0,0,1,336,https://scryfall.com/card/mom/337/surrak-and-goreclaw
Against All Odds,one,2/3/2023,,Sorcery,,{3}{W},4,,,Uncommon,1,0,0,0,0,0,https://scryfall.com/card/one/1/against-all-odds
Annex Sentry,one,2/3/2023,,Artifact Creature,Phyrexian Cleric,{2}{W},3,1,4,Uncommon,1,0,0,0,0,1,https://scryfall.com/card/one/2/annex-sentry
Apostle of Invasion,one,2/3/2023,,Creature,Phyrexian Angel,{4}{W}{W},6,4,4,Uncommon,1,0,0,0,0,2,https://scryfall.com/card/one/3/apostle-of-invasion
Basilica Shepherd,one,2/3/2023,,Creature,Phyrexian Angel,{3}{W}{W},5,3,3,Common,1,0,0,0,0,3,https://scryfall.com/card/one/4/basilica-shepherd
Bladed Ambassador,one,2/3/2023,,Creature,Phyrexian Soldier,{1}{W},2,3,1,Uncommon,1,0,0,0,0,4,https://scryfall.com/card/one/5/bladed-ambassador
Charge of the Mites,one,2/3/2023,,Instant,,{2}{W},3,,,Common,1,0,0,0,0,5,https://scryfall.com/card/one/6/charge-of-the-mites
Compleat Devotion,one,2/3/2023,,Instant,,{1}{W},2,,,Common,1,0,0,0,0,6,https://scryfall.com/card/one/7/compleat-devotion
Crawling Chorus,one,2/3/2023,,Creature,Phyrexian Horror,{W},1,1,1,Common,1,0,0,0,0,7,https://scryfall.com/card/one/8/crawling-chorus
Duelist of Deep Faith,one,2/3/2023,,Creature,Phyrexian Soldier,{1}{W},2,2,2,Common,1,0,0,0,0,8,https://scryfall.com/card/one/9/duelist-of-deep-faith
"Elesh Norn, Mother of Machines",one,2/3/2023,Legendary ,Creature,Phyrexian Praetor,{4}{W},5,4,7,Mythic Rare,1,0,0,0,0,9,https://scryfall.com/card/one/10/elesh-norn-mother-of-machines
The Eternal Wanderer,one,2/3/2023,Legendary ,Planeswalker,,{4}{W}{W},6,,5,Rare,1,0,0,0,0,10,https://scryfall.com/card/one/11/the-eternal-wanderer
